"report.id","platform.id"
"461294952282672064","4"
"468833670747049856","4"
"457260167898334784","4"
"461197666726763968","4"
"449589657882165184","4"
"453672152902973824","4"
"449585285945196480","4"
"463391016093780288","4"
"458026098760168704","4"
"461610771930218880","4"
"473215657194127744","2"
"472891626293133696","2"
"472873405800488192","2"
"472855431936974080","2"
"472480094540905216","2"
"472465713979418560","2"
"472471744511961024","2"
"472494250757307136","2"
"472484779402312448","2"
"472498765170588416","2"
"472490855543716608","2"
"471772767946719552","2"
"471762205692486848","2"
"469947187826163968","2"
"469950296577179904","2"
"469955021066371328","2"
"469959111246774528","2"
"470610458140643648","2"
"470596358253744448","2"
"470605104874950976","2"
"470607782053056832","2"
"470593248412209472","2"
"470602283756720448","2"
"470590346473935168","2"
"470599223315697984","2"
"469963326828478720","2"
"469940020700152064","2"
"469931347751895296","2"
"468398921362818496","2"
"468411326583554304","2"
"468038357042192000","2"
"468504398970489088","2"
"468511500581472512","2"
"468500216251156736","2"
"468514588360968448","2"
"468507666895341824","2"
"468030702517309056","2"
"468044842790936192","2"
"468049435335712384","2"
"468056192426565248","2"
"468063049153109632","2"
"468386175389286656","2"
"468404450714206464","2"
"468144362105486592","2"
"468147758099217664","2"
"468152477874011392","2"
"468158216583658752","2"
"468163764737686784","2"
"468111950887365952","2"
"468121835159006528","2"
"467404190993808640","2"
"465255921924547712","2"
"466673083961499648","2"
"448232881696448320","2"
"453274883159134272","2"
"465219459376063616","2"
"464750802647741184","2"
"454010513021478784","2"
"451476936312033600","2"
"443869668401801792","2"
"443145086794367424","2"
"468015493299916416","2"
"440251288987397376","2"
"465950846873342528","2"
"460423830686730624","2"
"441351427991929472","2"
"443856293787556480","2"
"452901890800154304","2"
"465967775059120704","2"
"466682452295999488","2"
"455421688571415488","2"
"465615386869006272","2"
"460889171128103424","2"
"458356362444388672","2"
"467784444369262848","2"
"454018966842517376","2"
"465231299481019520","2"
"465602018917515200","2"
"448944239526364032","2"
"458328049441159488","2"
"457964810591427200","2"
"459068065267346624","2"
"447126084279902464","2"
"458364159299008832","2"
"473241608912225856","2"
"473242401529487680","2"
"473236361358434624","2"
"472996879850249344","2"
"472976695197721984","2"
"472991899714034816","2"
"472967216414514816","2"
"472971436572204672","2"
"472980677304228992","2"
"470090777986225792","2"
"470096664612198016","2"
"470085206188906112","2"
"469713317201579840","2"
"469707506500898624","2"
"469723308821527936","2"
"469729245410049408","2"
"467917954703436992","2"
"467926212054887616","2"
"469698547362697024","2"
"468531204339676416","2"
"468524625703875840","2"
"468499533334721792","2"
"468536761779893504","2"
"467893922373315776","2"
"467902342975466688","2"
"467897984338635968","2"
"467908148680731840","2"
"467914259781659840","2"
"467929767365061824","2"
"467934311780199616","2"
"468543395583374592","2"
"468178432918776064","2"
"468117812851162560","2"
"468121760819494336","2"
"468131114511678912","2"
"468212832536586496","2"
"468202222339975424","2"
"468183013920827648","2"
"468198680258636032","2"
"468207636511156480","2"
"468192430670178560","2"
"467922162756365504","2"
"467849558116755712","2"
"467845250985978112","2"
"467853367601752320","2"
"467840133209483520","2"
"467824534710348032","2"
"467832647102458112","2"
"467859802679109888","2"
"467559968605904512","2"
"457761136499108992","2"
"452883347516017920","2"
"456273838521470144","2"
"440274451065544448","2"
"460205482875497408","2"
"471357862994628480","4"
"471346964958768064","4"
"471297121191511232","4"
"471114339400042368","4"
"471124829127853952","4"
"471109716173932416","4"
"470940237336979968","4"
"470941336782920896","4"
"470937327732939968","4"
"470716037380395968","4"
"470355693308011648","4"
"470350136405303168","4"
"469154238538953792","4"
"469529388120319552","4"
"467816404330826560","4"
"469919502625489856","4"
"469533747710446272","4"
"469921310773598720","4"
"469630566995547776","4"
